t;U;U
[s];[V];[V]

29,650;0,03;-0,10
29,660;0,03;-0,10
29,670;0,02;-0,10
29,680;0,02;-0,10
29,690;0,02;-0,10
29,700;0,01;-0,10
29,710;0,01;-0,10
29,720;0,01;-0,10
29,730;0,00;-0,10
29,740;0,00;-0,10
29,750;-0,00;-0,10
29,760;-0,00;-0,10
29,770;-0,01;-0,10
29,780;-0,01;-0,10
29,790;-0,01;-0,10
29,800;-0,01;-0,10
29,810;-0,02;-0,10
29,820;-0,02;-0,09
29,830;-0,02;-0,09
29,840;-0,02;-0,09
29,850;-0,03;-0,09
29,860;-0,03;-0,09
29,870;-0,03;-0,09
29,880;-0,03;-0,09
29,890;-0,04;-0,08
29,900;-0,04;-0,08
29,910;-0,04;-0,08
29,920;-0,04;-0,08
29,930;-0,05;-0,08
29,940;-0,05;-0,08
29,950;-0,05;-0,07
29,960;-0,05;-0,07
29,970;-0,05;-0,07
29,980;-0,05;-0,06
29,990;-0,05;-0,06
30,000;-0,05;-0,06
30,010;-0,06;-0,06
30,020;-0,06;-0,05
30,030;-0,06;-0,05
30,040;-0,06;-0,05
30,050;-0,06;-0,05
30,060;-0,06;-0,04
30,070;-0,06;-0,04
30,080;-0,06;-0,04
30,090;-0,06;-0,03
30,100;-0,07;-0,03
30,110;-0,07;-0,03
30,120;-0,07;-0,02
30,130;-0,07;-0,02
30,140;-0,07;-0,02
30,150;-0,07;-0,01
30,160;-0,07;-0,01
30,170;-0,07;-0,01
30,180;-0,07;-0,01
30,190;-0,07;-0,00
30,200;-0,07;-0,00
30,210;-0,07;0,00
30,220;-0,07;0,00
30,230;-0,07;0,01
30,240;-0,07;0,01
30,250;-0,07;0,01
30,260;-0,07;0,01
30,270;-0,07;0,02
30,280;-0,07;0,02
30,290;-0,06;0,02
30,300;-0,07;0,02
30,310;-0,06;0,03
30,320;-0,06;0,03
30,330;-0,06;0,03
30,340;-0,06;0,03
30,350;-0,06;0,03
30,360;-0,06;0,03
30,370;-0,05;0,04
30,380;-0,05;0,04
30,390;-0,05;0,04
30,400;-0,05;0,04
30,410;-0,05;0,05
30,420;-0,04;0,05
30,430;-0,04;0,05
30,440;-0,04;0,05
30,450;-0,04;0,05
30,460;-0,04;0,06
30,470;-0,03;0,06
30,480;-0,03;0,06
30,490;-0,03;0,06
30,500;-0,03;0,06
30,510;-0,02;0,06
30,520;-0,02;0,06
30,530;-0,02;0,07
30,540;-0,01;0,07
30,550;-0,01;0,07
30,560;-0,01;0,07
30,570;-0,00;0,07
30,580;0,00;0,07
30,590;0,00;0,07
30,600;0,01;0,07
30,610;0,01;0,07
30,620;0,02;0,08
30,630;0,02;0,08
30,640;0,02;0,08
30,650;0,03;0,08
30,660;0,03;0,08
30,670;0,03;0,08
30,680;0,03;0,08
30,690;0,04;0,08
30,700;0,04;0,08
30,710;0,05;0,08
30,720;0,05;0,08
30,730;0,06;0,08
30,740;0,06;0,08
30,750;0,06;0,08
30,760;0,07;0,08
30,770;0,07;0,08
30,780;0,08;0,08
30,790;0,08;0,08
30,800;0,08;0,07
30,810;0,09;0,07
30,820;0,09;0,07
30,830;0,09;0,07
30,840;0,10;0,07
30,850;0,10;0,07
30,860;0,10;0,07
30,870;0,10;0,07
30,880;0,11;0,07
30,890;0,11;0,06
30,900;0,11;0,06
30,910;0,11;0,06
30,920;0,12;0,06
30,930;0,12;0,05
30,940;0,12;0,05
30,950;0,12;0,05
30,960;0,13;0,05
30,970;0,13;0,04
30,980;0,13;0,04
30,990;0,13;0,04
31,000;0,13;0,04
31,010;0,13;0,03
31,020;0,13;0,03
31,030;0,13;0,03
31,040;0,13;0,02
31,050;0,13;0,02
31,060;0,13;0,02
31,070;0,13;0,02
31,080;0,13;0,01
31,090;0,13;0,01
31,100;0,13;0,01
31,110;0,13;0,01
31,120;0,13;0,01
31,130;0,13;0,00
31,140;0,13;0,00
31,150;0,13;-0,00
31,160;0,13;-0,00
31,170;0,13;-0,00
31,180;0,13;-0,01
31,190;0,13;-0,01
31,200;0,12;-0,01
31,210;0,12;-0,01
31,220;0,12;-0,01
31,230;0,12;-0,01
31,240;0,12;-0,02
31,250;0,11;-0,02
31,260;0,11;-0,02
31,270;0,11;-0,02
31,280;0,10;-0,02
31,290;0,10;-0,02
31,300;0,10;-0,03
31,310;0,09;-0,03
31,320;0,09;-0,03
31,330;0,09;-0,03
31,340;0,09;-0,03
31,350;0,08;-0,03
31,360;0,08;-0,04
31,370;0,08;-0,04
31,380;0,07;-0,04
31,390;0,07;-0,04
31,400;0,07;-0,05
31,410;0,06;-0,05
31,420;0,06;-0,05
31,430;0,06;-0,05
31,440;0,05;-0,05
31,450;0,05;-0,05
31,460;0,04;-0,06
31,470;0,04;-0,06
31,480;0,04;-0,06
31,490;0,03;-0,06
31,500;0,03;-0,06
31,510;0,02;-0,06
31,520;0,02;-0,06
31,530;0,01;-0,07
31,540;0,01;-0,07
31,550;0,01;-0,07
31,560;0,00;-0,07
31,570;-0,00;-0,07
31,580;-0,01;-0,07
31,590;-0,01;-0,07
31,600;-0,01;-0,07
31,610;-0,02;-0,07
31,620;-0,02;-0,07
31,630;-0,02;-0,07
31,640;-0,03;-0,07
31,650;-0,03;-0,07
31,660;-0,03;-0,07
31,670;-0,04;-0,06
31,680;-0,04;-0,06
31,690;-0,04;-0,06
31,700;-0,05;-0,06
31,710;-0,05;-0,06
31,720;-0,05;-0,06
31,730;-0,06;-0,06
31,740;-0,06;-0,06
31,750;-0,06;-0,06
31,760;-0,06;-0,06
31,770;-0,07;-0,06
31,780;-0,07;-0,06
31,790;-0,07;-0,05
31,800;-0,07;-0,05
31,810;-0,07;-0,05
31,820;-0,08;-0,05
31,830;-0,08;-0,05
31,840;-0,08;-0,05
31,850;-0,08;-0,05
31,860;-0,08;-0,05
31,870;-0,09;-0,05
31,880;-0,09;-0,05
31,890;-0,09;-0,05
31,900;-0,09;-0,05
31,910;-0,09;-0,04
31,920;-0,09;-0,04
31,930;-0,09;-0,04
31,940;-0,09;-0,04
31,950;-0,10;-0,04
31,960;-0,10;-0,04
31,970;-0,10;-0,04
31,980;-0,10;-0,03
31,990;-0,10;-0,03
32,000;-0,10;-0,03
32,010;-0,10;-0,03
32,020;-0,10;-0,03
32,030;-0,10;-0,02
32,040;-0,10;-0,02
32,050;-0,10;-0,02
32,060;-0,10;-0,02
32,070;-0,10;-0,02
32,080;-0,10;-0,01
32,090;-0,10;-0,01
32,100;-0,10;-0,01
32,110;-0,10;-0,01
32,120;-0,10;-0,01
32,130;-0,09;-0,00
32,140;-0,09;-0,00
32,150;-0,09;-0,00
32,160;-0,09;0,00
32,170;-0,09;0,00
32,180;-0,09;0,01
32,190;-0,09;0,01
32,200;-0,08;0,01
32,210;-0,08;0,01
32,220;-0,08;0,01
32,230;-0,08;0,01
32,240;-0,07;0,02
32,250;-0,07;0,02
32,260;-0,07;0,02
32,270;-0,07;0,02
32,280;-0,06;0,02
32,290;-0,06;0,02
32,300;-0,06;0,02
32,310;-0,05;0,02
32,320;-0,05;0,02
32,330;-0,05;0,02
32,340;-0,04;0,03
32,350;-0,04;0,03
32,360;-0,04;0,03
32,370;-0,03;0,03
32,380;-0,03;0,03
32,390;-0,03;0,03
32,400;-0,02;0,03
32,410;-0,02;0,03
32,420;-0,01;0,03
32,430;-0,01;0,03
32,440;-0,01;0,04
32,450;-0,00;0,04
32,460;0,00;0,04
32,470;0,01;0,04
32,480;0,01;0,04
32,490;0,02;0,04
32,500;0,02;0,04
32,510;0,03;0,04
32,520;0,03;0,04
32,530;0,04;0,04
32,540;0,04;0,04
32,550;0,05;0,04
32,560;0,05;0,04
32,570;0,06;0,04
32,580;0,06;0,04
32,590;0,06;0,04
32,600;0,07;0,04
32,610;0,07;0,04
32,620;0,08;0,04
32,630;0,08;0,04
32,640;0,09;0,04
32,650;0,09;0,04
32,660;0,10;0,04
32,670;0,10;0,04
32,680;0,10;0,04
32,690;0,11;0,04
32,700;0,11;0,04
32,710;0,11;0,04
32,720;0,12;0,04
32,730;0,12;0,03
32,740;0,12;0,03
32,750;0,13;0,03
32,760;0,13;0,03
32,770;0,13;0,03
32,780;0,13;0,03
32,790;0,14;0,03
32,800;0,14;0,03
32,810;0,14;0,03
32,820;0,14;0,03
32,830;0,15;0,03
32,840;0,15;0,03
32,850;0,15;0,03
32,860;0,15;0,03
32,870;0,15;0,02
32,880;0,15;0,02
32,890;0,15;0,02
32,900;0,15;0,02
32,910;0,15;0,02
32,920;0,15;0,02
32,930;0,15;0,02
32,940;0,15;0,02
32,950;0,15;0,02
32,960;0,15;0,02
32,970;0,15;0,02
32,980;0,15;0,02
32,990;0,15;0,02
33,000;0,15;0,01
33,010;0,15;0,01
33,020;0,15;0,01
33,030;0,15;0,01
33,040;0,14;0,01
33,050;0,14;0,01
33,060;0,14;0,01
33,070;0,14;0,01
33,080;0,13;0,01
33,090;0,13;0,01
33,100;0,13;0,00
33,110;0,13;0,00
33,120;0,12;0,00
33,130;0,12;0,00
33,140;0,12;-0,00
33,150;0,11;-0,00
33,160;0,11;-0,00
33,170;0,11;-0,00
33,180;0,10;-0,00
33,190;0,10;-0,01
33,200;0,10;-0,01
33,210;0,09;-0,01
33,220;0,09;-0,01
33,230;0,08;-0,01
33,240;0,08;-0,01
33,250;0,08;-0,01
33,260;0,07;-0,02
33,270;0,07;-0,02
33,280;0,06;-0,02
33,290;0,06;-0,02
33,300;0,05;-0,02
33,310;0,05;-0,02
33,320;0,04;-0,02
33,330;0,04;-0,02
33,340;0,04;-0,02
33,350;0,03;-0,02
33,360;0,03;-0,02
33,370;0,02;-0,02
33,380;0,02;-0,02
33,390;0,01;-0,02
33,400;0,01;-0,02
33,410;0,00;-0,02
33,420;-0,00;-0,02
33,430;-0,01;-0,02
33,440;-0,01;-0,02
33,450;-0,01;-0,02
33,460;-0,02;-0,03
33,470;-0,02;-0,03
33,480;-0,03;-0,03
33,490;-0,03;-0,03
33,500;-0,04;-0,03
33,510;-0,04;-0,03
33,520;-0,04;-0,03
33,530;-0,05;-0,03
33,540;-0,05;-0,03
33,550;-0,06;-0,03
33,560;-0,06;-0,03
33,570;-0,06;-0,03
33,580;-0,07;-0,03
33,590;-0,07;-0,03
33,600;-0,07;-0,03
33,610;-0,08;-0,03
33,620;-0,08;-0,03
33,630;-0,08;-0,03
33,640;-0,08;-0,03
33,650;-0,09;-0,03
33,660;-0,09;-0,03
33,670;-0,09;-0,03
33,680;-0,09;-0,03
33,690;-0,09;-0,03
33,700;-0,10;-0,04
33,710;-0,10;-0,04
33,720;-0,10;-0,04
33,730;-0,10;-0,04
33,740;-0,10;-0,04
33,750;-0,10;-0,04
33,760;-0,10;-0,03
33,770;-0,10;-0,03
33,780;-0,11;-0,03
33,790;-0,11;-0,03
33,800;-0,11;-0,03
33,810;-0,11;-0,03
33,820;-0,11;-0,03
33,830;-0,11;-0,03
33,840;-0,11;-0,03
33,850;-0,11;-0,03
33,860;-0,11;-0,03
33,870;-0,11;-0,03
33,880;-0,11;-0,03
33,890;-0,11;-0,03
33,900;-0,11;-0,03
33,910;-0,11;-0,03
33,920;-0,11;-0,03
33,930;-0,11;-0,02
33,940;-0,10;-0,02
33,950;-0,10;-0,02
33,960;-0,10;-0,02
33,970;-0,10;-0,02
33,980;-0,10;-0,02
33,990;-0,10;-0,02
34,000;-0,10;-0,02
34,010;-0,10;-0,02
34,020;-0,10;-0,02
34,030;-0,09;-0,02
34,040;-0,09;-0,02
34,050;-0,09;-0,02
34,060;-0,09;-0,02
34,070;-0,09;-0,02
34,080;-0,08;-0,02
34,090;-0,08;-0,02
34,100;-0,08;-0,02
34,110;-0,08;-0,02
34,120;-0,07;-0,02
34,130;-0,07;-0,02
34,140;-0,07;-0,02
34,150;-0,06;-0,02
34,160;-0,06;-0,02
34,170;-0,06;-0,02
34,180;-0,05;-0,02
34,190;-0,05;-0,02
34,200;-0,04;-0,02
34,210;-0,04;-0,02
34,220;-0,04;-0,02
34,230;-0,03;-0,02
34,240;-0,03;-0,02
34,250;-0,03;-0,02
34,260;-0,02;-0,02
34,270;-0,02;-0,01
34,280;-0,01;-0,01
34,290;-0,01;-0,01
34,300;-0,00;-0,01
34,310;-0,00;-0,01
34,320;0,01;-0,01
34,330;0,01;-0,01
34,340;0,01;-0,01
34,350;0,02;-0,01
34,360;0,02;-0,01
34,370;0,03;-0,01
34,380;0,03;-0,01
34,390;0,04;-0,01
34,400;0,04;-0,01
34,410;0,05;-0,01
34,420;0,05;-0,01
34,430;0,05;-0,00
34,440;0,06;-0,00
34,450;0,06;-0,00
34,460;0,07;-0,00
34,470;0,07;-0,00
34,480;0,08;-0,00
34,490;0,08;-0,00
34,500;0,08;-0,00
34,510;0,09;0,00
34,520;0,09;0,00
34,530;0,10;0,00
34,540;0,10;0,00
34,550;0,10;0,00
34,560;0,11;0,00
34,570;0,11;0,00
34,580;0,11;0,01
34,590;0,12;0,01
34,600;0,12;0,01
34,610;0,12;0,01
34,620;0,13;0,01
34,630;0,13;0,01
34,640;0,13;0,01
34,650;0,13;0,01
34,660;0,14;0,01
34,670;0,14;0,01
34,680;0,14;0,01
34,690;0,14;0,01
34,700;0,15;0,01
34,710;0,15;0,01
34,720;0,15;0,01
34,730;0,15;0,00
34,740;0,15;0,00
34,750;0,15;0,00
34,760;0,15;0,00
34,770;0,15;0,00
34,780;0,15;0,01
34,790;0,16;0,00
34,800;0,15;0,01
34,810;0,16;0,01
34,820;0,16;0,01
34,830;0,16;0,01
34,840;0,16;0,01
34,850;0,15;0,01
34,860;0,15;0,01
34,870;0,15;0,01
34,880;0,15;0,01
34,890;0,15;0,01
34,900;0,15;0,01
34,910;0,15;0,01
34,920;0,14;0,01
34,930;0,14;0,01
34,940;0,14;0,01
34,950;0,14;0,01
34,960;0,13;0,01
34,970;0,13;0,01
34,980;0,13;0,01
34,990;0,12;0,01
35,000;0,12;0,02
35,010;0,12;0,02
35,020;0,11;0,02
35,030;0,11;0,02
35,040;0,11;0,02
35,050;0,10;0,02
35,060;0,10;0,03
35,070;0,09;0,03
35,080;0,09;0,02
35,090;0,09;0,03
35,100;0,08;0,03
35,110;0,08;0,03
35,120;0,07;0,02
35,130;0,07;0,02
35,140;0,07;0,02
35,150;0,06;0,02
35,160;0,06;0,02
35,170;0,05;0,02
35,180;0,05;0,02
35,190;0,04;0,02
35,200;0,04;0,02
35,210;0,03;0,02
35,220;0,03;0,02
35,230;0,02;0,02
35,240;0,02;0,02
35,250;0,02;0,02
35,260;0,01;0,02
35,270;0,01;0,02
35,280;0,00;0,02
35,290;-0,00;0,02
35,300;-0,01;0,02
35,310;-0,01;0,02
35,320;-0,02;0,02
35,330;-0,02;0,01
35,340;-0,02;0,01
35,350;-0,03;0,01
35,360;-0,03;0,01
35,370;-0,04;0,01
35,380;-0,04;0,01
35,390;-0,04;0,01
35,400;-0,05;0,01
35,410;-0,05;0,01
35,420;-0,06;0,01
35,430;-0,06;0,01
35,440;-0,06;0,01
35,450;-0,06;0,01
35,460;-0,07;0,00
35,470;-0,07;0,00
35,480;-0,07;0,00
35,490;-0,08;0,00
35,500;-0,08;-0,00
35,510;-0,08;-0,00
35,520;-0,08;-0,00
35,530;-0,09;-0,00
35,540;-0,09;-0,00
35,550;-0,09;-0,01
35,560;-0,09;-0,01
35,570;-0,10;-0,01
35,580;-0,10;-0,01
35,590;-0,10;-0,01
35,600;-0,10;-0,01
35,610;-0,10;-0,01
35,620;-0,10;-0,02
35,630;-0,10;-0,02
35,640;-0,10;-0,02
35,650;-0,11;-0,02
35,660;-0,11;-0,02
35,670;-0,11;-0,02
35,680;-0,11;-0,02
35,690;-0,11;-0,02
35,700;-0,11;-0,02
35,710;-0,11;-0,03
35,720;-0,11;-0,03
35,730;-0,11;-0,03
35,740;-0,11;-0,03
35,750;-0,11;-0,03
35,760;-0,11;-0,03
35,770;-0,11;-0,03
35,780;-0,11;-0,04
35,790;-0,11;-0,04
35,800;-0,11;-0,04
35,810;-0,11;-0,04
35,820;-0,10;-0,04
35,830;-0,10;-0,05
35,840;-0,10;-0,05
35,850;-0,10;-0,05
35,860;-0,10;-0,05
35,870;-0,10;-0,05
35,880;-0,09;-0,05
35,890;-0,09;-0,05
35,900;-0,09;-0,05
35,910;-0,09;-0,05
35,920;-0,09;-0,05
35,930;-0,09;-0,06
35,940;-0,08;-0,06
35,950;-0,08;-0,06
35,960;-0,08;-0,06
35,970;-0,08;-0,06
35,980;-0,07;-0,06
35,990;-0,07;-0,07
36,000;-0,07;-0,07
36,010;-0,06;-0,07
36,020;-0,06;-0,07
36,030;-0,06;-0,07
36,040;-0,05;-0,07
36,050;-0,05;-0,07
36,060;-0,05;-0,07
36,070;-0,04;-0,07
36,080;-0,04;-0,07
36,090;-0,04;-0,07
36,100;-0,03;-0,07
36,110;-0,03;-0,07
36,120;-0,02;-0,07
36,130;-0,02;-0,07
36,140;-0,02;-0,07
36,150;-0,01;-0,07
36,160;-0,01;-0,07
36,170;-0,00;-0,07
36,180;-0,00;-0,07
36,190;0,00;-0,07
36,200;0,01;-0,07
36,210;0,01;-0,07
36,220;0,02;-0,07
36,230;0,02;-0,06
36,240;0,02;-0,06
36,250;0,03;-0,06
36,260;0,03;-0,06
36,270;0,03;-0,06
36,280;0,04;-0,06
36,290;0,04;-0,05
36,300;0,04;-0,05
36,310;0,05;-0,05
36,320;0,05;-0,05
36,330;0,06;-0,05
36,340;0,06;-0,05
36,350;0,07;-0,05
36,360;0,07;-0,05
36,370;0,07;-0,05
36,380;0,08;-0,04
36,390;0,08;-0,04
36,400;0,09;-0,04
36,410;0,09;-0,04
36,420;0,09;-0,04
36,430;0,09;-0,03
36,440;0,10;-0,03
36,450;0,10;-0,03
36,460;0,10;-0,03
36,470;0,11;-0,03
36,480;0,11;-0,03
36,490;0,11;-0,02
36,500;0,11;-0,02
36,510;0,12;-0,02
36,520;0,12;-0,02
36,530;0,12;-0,02
36,540;0,12;-0,02
36,550;0,13;-0,02
36,560;0,13;-0,01
36,570;0,13;-0,01
36,580;0,13;-0,01
36,590;0,13;-0,01
36,600;0,13;-0,01
36,610;0,14;-0,00
36,620;0,14;-0,00
36,630;0,14;0,00
36,640;0,14;0,00
36,650;0,14;0,00
36,660;0,14;0,01
36,670;0,14;0,01
36,680;0,13;0,01
36,690;0,13;0,01
36,700;0,13;0,02
36,710;0,13;0,02
36,720;0,13;0,02
36,730;0,13;0,02
36,740;0,13;0,02
36,750;0,13;0,02
36,760;0,13;0,03
36,770;0,12;0,03
36,780;0,12;0,03
36,790;0,12;0,03
36,800;0,12;0,03
36,810;0,11;0,03
36,820;0,11;0,04
36,830;0,11;0,04
36,840;0,11;0,04
36,850;0,10;0,04
36,860;0,10;0,05
36,870;0,10;0,05
36,880;0,09;0,05
36,890;0,09;0,05
36,900;0,09;0,05
36,910;0,08;0,05
36,920;0,08;0,06
36,930;0,08;0,06
36,940;0,08;0,06
36,950;0,07;0,06
36,960;0,07;0,06
36,970;0,06;0,06
36,980;0,06;0,06
36,990;0,05;0,07
37,000;0,05;0,07
37,010;0,05;0,07
37,020;0,04;0,07
37,030;0,04;0,07
37,040;0,04;0,07
37,050;0,03;0,07
37,060;0,03;0,07
37,070;0,02;0,07
37,080;0,02;0,07
37,090;0,02;0,07
37,100;0,01;0,07
37,110;0,01;0,06
37,120;0,00;0,06
37,130;-0,00;0,06
37,140;-0,00;0,06
37,150;-0,01;0,06
37,160;-0,01;0,06
37,170;-0,02;0,05
37,180;-0,02;0,05
37,190;-0,02;0,05
37,200;-0,03;0,05
37,210;-0,03;0,05
37,220;-0,04;0,05
37,230;-0,04;0,04
37,240;-0,04;0,04
37,250;-0,05;0,04
37,260;-0,05;0,04
37,270;-0,05;0,04
37,280;-0,05;0,03
37,290;-0,06;0,03
37,300;-0,06;0,03
37,310;-0,07;0,03
37,320;-0,07;0,03
37,330;-0,07;0,03
37,340;-0,07;0,02
37,350;-0,08;0,02
37,360;-0,08;0,02
37,370;-0,08;0,02
37,380;-0,08;0,02
37,390;-0,08;0,02
37,400;-0,09;0,01
37,410;-0,09;0,01
37,420;-0,09;0,01
37,430;-0,09;0,00
37,440;-0,09;0,00
37,450;-0,09;0,00
37,460;-0,09;-0,00
37,470;-0,09;-0,00
37,480;-0,09;-0,00
37,490;-0,09;-0,01
37,500;-0,09;-0,01
37,510;-0,09;-0,01
37,520;-0,09;-0,01
37,530;-0,09;-0,02
37,540;-0,09;-0,02
37,550;-0,09;-0,02
37,560;-0,09;-0,03
37,570;-0,09;-0,03
37,580;-0,09;-0,03
37,590;-0,09;-0,03
37,600;-0,09;-0,04
37,610;-0,09;-0,04
37,620;-0,09;-0,04
37,630;-0,08;-0,04
37,640;-0,08;-0,05
37,650;-0,08;-0,05
37,660;-0,08;-0,05
37,670;-0,08;-0,06
37,680;-0,08;-0,06
37,690;-0,08;-0,06
37,700;-0,08;-0,06
37,710;-0,08;-0,06
37,720;-0,08;-0,07
37,730;-0,08;-0,07
37,740;-0,07;-0,07
37,750;-0,07;-0,07
37,760;-0,07;-0,07
37,770;-0,07;-0,08
37,780;-0,07;-0,08
37,790;-0,06;-0,08
37,800;-0,06;-0,08
37,810;-0,06;-0,08
37,820;-0,06;-0,08
37,830;-0,06;-0,08
37,840;-0,05;-0,09
37,850;-0,05;-0,09
37,860;-0,05;-0,09
37,870;-0,05;-0,09
37,880;-0,04;-0,09
37,890;-0,04;-0,09
37,900;-0,04;-0,09
37,910;-0,03;-0,09
37,920;-0,03;-0,09
37,930;-0,03;-0,09
37,940;-0,02;-0,09
37,950;-0,02;-0,09
37,960;-0,02;-0,09
37,970;-0,01;-0,09
37,980;-0,01;-0,09
37,990;-0,01;-0,09
38,000;-0,01;-0,09
38,010;-0,00;-0,09
38,020;0,00;-0,09
38,030;0,00;-0,09
38,040;0,01;-0,09
38,050;0,01;-0,08
38,060;0,01;-0,08
38,070;0,02;-0,08
38,080;0,02;-0,08
38,090;0,02;-0,08
38,100;0,03;-0,08
38,110;0,03;-0,08
38,120;0,03;-0,08
38,130;0,03;-0,08
38,140;0,04;-0,08
38,150;0,04;-0,08
38,160;0,04;-0,07
38,170;0,05;-0,07
38,180;0,05;-0,07
38,190;0,05;-0,07
38,200;0,06;-0,07
38,210;0,06;-0,07
38,220;0,06;-0,06
38,230;0,07;-0,06
38,240;0,07;-0,06
38,250;0,07;-0,06
38,260;0,07;-0,05
38,270;0,08;-0,05
38,280;0,08;-0,05
38,290;0,08;-0,05
38,300;0,09;-0,04
38,310;0,09;-0,04
38,320;0,09;-0,04
38,330;0,09;-0,03
38,340;0,10;-0,03
38,350;0,10;-0,03
38,360;0,10;-0,03
38,370;0,10;-0,02
38,380;0,10;-0,02
38,390;0,10;-0,02
38,400;0,10;-0,01
38,410;0,11;-0,01
38,420;0,11;-0,01
38,430;0,11;-0,00
38,440;0,11;0,00
38,450;0,11;0,00
38,460;0,11;0,01
38,470;0,11;0,01
38,480;0,11;0,01
38,490;0,11;0,01
38,500;0,11;0,02
38,510;0,11;0,02
38,520;0,11;0,02
38,530;0,11;0,03
38,540;0,11;0,03
38,550;0,11;0,03
38,560;0,11;0,04
38,570;0,11;0,04
38,580;0,10;0,04
38,590;0,10;0,05
38,600;0,10;0,05
38,610;0,10;0,05
38,620;0,10;0,05
38,630;0,10;0,06
38,640;0,09;0,06
38,650;0,09;0,06
38,660;0,09;0,07
38,670;0,09;0,07
38,680;0,09;0,07
38,690;0,08;0,07
38,700;0,08;0,08
38,710;0,08;0,08
38,720;0,08;0,08
38,730;0,08;0,08
38,740;0,07;0,09
38,750;0,07;0,09
38,760;0,07;0,09
38,770;0,06;0,09
38,780;0,06;0,10
38,790;0,06;0,10
38,800;0,05;0,10
38,810;0,05;0,10
38,820;0,05;0,10
38,830;0,05;0,11
38,840;0,05;0,11
38,850;0,04;0,11
38,860;0,04;0,11
38,870;0,04;0,11
38,880;0,03;0,11
38,890;0,03;0,11
38,900;0,03;0,11
38,910;0,03;0,11
38,920;0,02;0,11
38,930;0,02;0,11
38,940;0,02;0,11
38,950;0,01;0,11
38,960;0,01;0,11
38,970;0,01;0,11
38,980;0,00;0,11
38,990;0,00;0,11
39,000;-0,00;0,11
39,010;-0,00;0,10
39,020;-0,01;0,10
39,030;-0,01;0,10
39,040;-0,01;0,10
39,050;-0,01;0,10
39,060;-0,01;0,10
39,070;-0,02;0,09
39,080;-0,02;0,09
39,090;-0,02;0,09
39,100;-0,02;0,08
39,110;-0,03;0,08
39,120;-0,03;0,08
39,130;-0,03;0,07
39,140;-0,03;0,07
39,150;-0,03;0,07
39,160;-0,03;0,06
39,170;-0,04;0,06
39,180;-0,04;0,06
39,190;-0,04;0,05
39,200;-0,04;0,05
39,210;-0,04;0,05
39,220;-0,04;0,04
39,230;-0,04;0,04
39,240;-0,04;0,04
39,250;-0,04;0,04
39,260;-0,04;0,03
39,270;-0,04;0,03
39,280;-0,04;0,03
39,290;-0,05;0,02
39,300;-0,05;0,02
39,310;-0,05;0,02
39,320;-0,05;0,01
39,330;-0,05;0,01
39,340;-0,05;0,00
39,350;-0,05;-0,00
39,360;-0,05;-0,01
39,370;-0,05;-0,01
39,380;-0,05;-0,01
39,390;-0,05;-0,02
39,400;-0,05;-0,02
39,410;-0,05;-0,03
39,420;-0,05;-0,03
39,430;-0,05;-0,03
39,440;-0,05;-0,03
39,450;-0,05;-0,04
39,460;-0,05;-0,04
39,470;-0,05;-0,04
39,480;-0,05;-0,05
39,490;-0,05;-0,05
39,500;-0,05;-0,05
39,510;-0,05;-0,06
39,520;-0,05;-0,06
39,530;-0,05;-0,06
39,540;-0,05;-0,07
39,550;-0,05;-0,07
39,560;-0,04;-0,07
39,570;-0,04;-0,07
39,580;-0,04;-0,08
39,590;-0,04;-0,08
39,600;-0,04;-0,08
39,610;-0,04;-0,08
39,620;-0,04;-0,09
39,630;-0,04;-0,09
39,640;-0,04;-0,09
39,650;-0,04;-0,09
39,660;-0,04;-0,09
39,670;-0,03;-0,09
39,680;-0,03;-0,09
39,690;-0,03;-0,10
39,700;-0,03;-0,10
39,710;-0,03;-0,10
39,720;-0,03;-0,10
39,730;-0,02;-0,10
39,740;-0,02;-0,10
39,750;-0,02;-0,10
39,760;-0,02;-0,10
39,770;-0,02;-0,10
39,780;-0,02;-0,10
39,790;-0,01;-0,10
39,800;-0,01;-0,11
39,810;-0,01;-0,11
39,820;-0,01;-0,11
39,830;-0,01;-0,11
39,840;-0,01;-0,10
39,850;-0,01;-0,10
39,860;-0,00;-0,10
39,870;-0,00;-0,10
39,880;0,00;-0,10
39,890;0,00;-0,10
39,900;0,00;-0,10
39,910;0,01;-0,10
39,920;0,01;-0,10
39,930;0,01;-0,10
39,940;0,01;-0,09
39,950;0,01;-0,09
39,960;0,02;-0,09
39,970;0,02;-0,09
39,980;0,02;-0,09
39,990;0,02;-0,08
40,000;0,02;-0,08
40,010;0,02;-0,08
40,020;0,02;-0,08
40,030;0,03;-0,08
40,040;0,03;-0,08
40,050;0,03;-0,07
40,060;0,03;-0,07
40,070;0,03;-0,07
40,080;0,03;-0,06
40,090;0,03;-0,06
40,100;0,04;-0,06
40,110;0,04;-0,05
40,120;0,04;-0,05
40,130;0,04;-0,05
40,140;0,04;-0,05
40,150;0,04;-0,04
40,160;0,04;-0,04
40,170;0,04;-0,04
40,180;0,04;-0,03
40,190;0,05;-0,03
40,200;0,05;-0,03
40,210;0,05;-0,02
40,220;0,05;-0,02
40,230;0,05;-0,01
40,240;0,05;-0,01
40,250;0,05;-0,01
40,260;0,05;-0,00
40,270;0,05;-0,00
40,280;0,05;0,00
40,290;0,05;0,01
40,300;0,05;0,01
40,310;0,05;0,02
40,320;0,05;0,02
40,330;0,05;0,02
40,340;0,05;0,03
40,350;0,05;0,03
